Id,SalePrice,OverallQual,ExterQual,ExterCond,OverallCond,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,LotArea,BsmtFullBath,BsmtHalfBath,YearBuilt,FullBath,HalfBath,TotRmsAbvGrd,BedroomAbvGr,KitchenAbvGr,HeatingQC,GarageCars,OpenPorchSF,YearRemodAdd,YrSold,PoolArea,WoodDeckSF,MasVnrArea,KitchenQual,Fireplaces,GarageArea,Neighborhood,MSZoning,BldgType,Functional,MSSubClass,Condition1,LotConfig,MasVnrType,SaleType,SaleCondition,Foundation,HouseStyle,Stories,HasPorch,IsRemodelled,PropertyAge,TotalBath,HasPool,HasDeck,OverallGrade,ExterGrade,TotalArea,CoreArea,Neighborhood_label,MSZoning_label,BldgType_label,Functional_label,MSSubClass_label,Condition1_label,LotConfig_label,MasVnrType_label,SaleType_label,SaleCondition_label,Foundation_label
1055,255000,8,4,3,5,1065,1091,898,1989,11367,1,0,2002,3,1,7,3,1,5,2,60,2002,1,0,199,210.0,4,1,586,CollgCr,RL,1Fam,Typ,60,Norm,Corner,BrkFace,Deed,Normal,PConc,2Story,2,1,1,4,3.5,0,1,40,12,5043,3054,5,3,0,6,9,2,0,1,2,1,3
1056,180000,6,3,3,5,1193,1523,0,1523,11361,0,1,1976,2,1,7,3,1,3,2,0,1976,3,0,0,160.0,3,1,478,NWAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,CO,Abnorml,CBlock,1Story,1,0,1,32,2.5,0,0,30,9,4239,2716,14,3,0,6,4,2,4,1,0,0,1
1057,185850,7,4,3,5,1364,1364,0,1364,7052,1,0,2005,3,0,6,2,1,5,2,36,2005,1,0,192,240.0,4,1,484,NridgHt,RL,TwnhsE,Typ,120,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,1,1,3.0,0,1,35,12,4092,2728,16,3,4,6,0,2,4,1,2,1,3
1058,248000,7,4,3,6,973,979,871,1850,29959,0,0,1994,2,1,7,3,1,5,2,98,1994,4,0,168,0.0,4,1,467,NoRidge,RL,1Fam,Typ,60,Norm,FR2,None,Deed,Normal,PConc,2Story,2,1,1,15,2.5,0,1,42,12,4673,2823,15,3,0,6,9,2,2,2,2,1,3
1059,335000,9,5,3,5,1104,1130,1054,2184,11308,1,0,2008,3,1,10,3,1,5,3,102,2008,4,0,0,154.0,5,1,836,NridgHt,RL,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,1,1,1,3.5,0,0,45,15,5472,3288,16,3,0,6,9,2,4,1,2,1,3
1060,220000,6,3,3,7,854,1096,895,1991,11275,0,0,1932,1,1,7,3,1,3,2,0,1950,2,0,0,480.0,3,1,432,Crawfor,RL,1Fam,Typ,50,Norm,Corner,BrkFace,Deed,Normal,CBlock,1.5Fin,1,0,0,75,1.5,0,0,42,9,4836,2845,6,3,0,6,8,2,0,1,2,1,1
1061,213500,8,4,3,5,1338,1338,0,1338,4920,1,0,2001,3,0,6,2,1,5,2,0,2001,5,0,0,0.0,4,0,582,StoneBr,RL,TwnhsE,Typ,120,Norm,Inside,None,Deed,Normal,PConc,1Story,1,0,1,9,3.0,0,0,40,12,4014,2676,22,3,4,6,0,2,4,2,2,1,3
1062,81000,3,2,3,4,894,894,0,894,18000,0,0,1935,1,0,6,2,1,3,3,20,1950,3,0,0,0.0,3,0,1248,IDOTRR,C (all),1Fam,Typ,30,Norm,Inside,None,CO,Normal,CBlock,1Story,1,1,0,73,1.0,0,0,12,6,2682,1788,9,0,0,6,5,2,4,2,0,1,1
1063,90000,5,3,3,5,662,1422,915,2337,13600,0,0,1900,2,0,10,5,2,3,2,57,1950,2,0,0,0.0,3,0,560,OldTown,RM,2fmCon,Min2,190,Norm,Inside,None,Deed,Normal,BrkTil,2Story,2,1,0,107,2.0,0,0,25,9,5336,2999,17,4,1,3,3,2,4,2,2,1,0
1064,110500,6,3,4,6,1103,1103,0,1103,6000,0,0,1925,1,0,5,2,1,4,2,120,1980,1,0,166,0.0,4,1,440,OldTown,RM,1Fam,Typ,30,Artery,Inside,None,Deed,Normal,BrkTil,1Story,1,1,0,81,1.0,0,1,36,12,3309,2206,17,4,0,6,5,0,4,2,2,1,0
1065,154000,5,3,3,6,1154,1154,0,1154,11000,0,0,1966,1,1,6,3,1,5,2,58,1966,4,0,0,200.0,3,1,480,NAmes,RL,1Fam,Typ,20,Norm,CulDSac,BrkFace,Deed,Normal,CBlock,1Story,1,1,1,43,1.5,0,0,30,9,3462,2308,12,3,0,6,4,2,1,1,2,1,1
1066,328000,7,4,3,5,1306,1306,954,2260,14000,1,0,1996,3,1,7,3,1,5,2,44,1997,5,0,296,0.0,4,0,533,ClearCr,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,0,14,3.5,0,1,35,12,5826,3566,4,3,0,6,9,2,4,2,2,1,3
1067,178000,6,4,3,7,799,799,772,1571,7837,0,0,1993,2,1,7,3,1,4,2,40,1994,4,0,0,0.0,3,1,380,Gilbert,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,0,16,2.5,0,0,42,12,3941,2370,8,3,0,6,9,2,4,2,2,1,3
1068,167900,6,3,3,6,780,798,813,1611,9760,1,0,1964,2,1,7,4,1,3,2,128,1964,3,0,328,360.0,3,0,442,NAmes,RL,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,CBlock,2Story,2,1,1,44,2.5,0,1,36,9,4002,2391,12,3,0,6,9,2,4,1,2,1,1
1069,151400,6,3,3,4,942,1291,1230,2521,3964,1,0,1973,3,1,10,5,1,4,2,20,1973,1,0,728,0.0,3,1,576,MeadowV,RM,TwnhsE,Maj1,160,Norm,Inside,None,Deed,Normal,CBlock,2Story,2,1,1,33,3.5,0,1,24,9,5984,3463,10,4,4,0,1,2,4,2,2,1,1
1070,135000,5,3,3,7,845,893,0,893,9600,0,1,1949,1,1,4,2,1,3,2,0,2003,2,0,0,0.0,4,0,576,NAmes,RL,1Fam,Typ,45,Norm,Inside,None,Deed,Normal,CBlock,1.5Unf,1,0,0,58,1.5,0,0,35,9,2631,1738,12,3,0,6,7,2,4,2,2,1,1
1071,135000,5,3,3,5,1048,1048,0,1048,10152,1,0,1956,2,0,6,3,1,3,1,20,1956,2,0,0,120.0,3,0,286,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,CBlock,1Story,1,1,1,51,2.0,0,0,25,9,3144,2096,12,3,0,6,4,2,4,1,2,1,1
1072,154000,6,3,3,6,727,829,727,1556,11700,0,0,1968,1,1,8,4,1,5,2,0,1968,4,0,0,0.0,3,0,441,NWAmes,RL,1Fam,Typ,60,RRAn,Inside,None,Deed,Normal,CBlock,2Story,2,0,1,41,1.5,0,0,36,9,3839,2283,14,3,0,6,9,6,4,2,2,1,1
1073,91500,5,3,3,3,810,1002,454,1456,7585,1,1,1948,2,1,7,4,1,2,1,0,1950,1,0,0,0.0,3,1,280,Edwards,RL,1Fam,Typ,50,Artery,Inside,None,Deed,Normal,CBlock,1.5Fin,1,0,0,58,2.5,0,0,15,9,3722,2266,7,3,0,6,8,0,4,2,2,1,1
1074,159500,6,3,3,6,690,698,728,1426,7950,0,0,1977,1,1,6,3,1,3,2,0,1977,4,0,252,140.0,3,0,440,Edwards,RL,1Fam,Typ,60,Norm,Corner,BrkFace,Deed,Normal,CBlock,2Story,2,0,1,32,1.5,0,1,36,9,3542,2116,7,3,0,6,9,2,0,1,2,1,1
1075,194000,7,4,3,5,1240,1240,0,1240,8556,0,0,2006,2,0,5,2,1,5,3,93,2006,2,0,140,0.0,4,0,826,CollgCr,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,PConc,1Story,1,1,1,1,2.0,0,1,35,12,3720,2480,5,3,0,6,4,2,4,2,2,1,3
1076,219500,7,3,3,6,800,960,780,1740,13125,0,0,1940,1,1,6,3,1,3,1,0,1984,2,0,0,0.0,3,2,240,Crawfor,RL,1Fam,Typ,70,Norm,Inside,None,Cash,Normal,CBlock,2Story,2,0,0,67,1.5,0,0,42,9,4280,2540,6,3,0,6,10,2,4,2,1,1,1
1077,170000,5,3,3,8,796,1096,370,1466,10800,0,1,1936,2,1,7,3,1,4,2,21,1989,1,0,436,0.0,4,1,566,OldTown,RL,1Fam,Min1,50,Norm,Inside,None,Deed,Normal,CBlock,1.5Fin,1,1,0,70,2.5,0,1,40,9,3728,2262,17,3,0,2,8,2,4,2,2,1,1
1078,138800,5,3,3,5,1096,1096,0,1096,15870,1,0,1969,2,0,6,3,1,5,1,32,1969,1,0,240,0.0,3,0,299,NAmes,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Abnorml,CBlock,1Story,1,1,1,37,2.0,0,1,25,9,3288,2192,12,3,0,6,4,2,0,2,2,0,1
1079,155900,6,4,3,5,848,848,0,848,4435,1,0,2004,2,0,3,1,1,5,2,0,2004,1,0,140,169.0,4,1,420,CollgCr,RM,TwnhsE,Typ,120,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,0,1,2,2.0,0,1,30,12,2544,1696,5,4,4,6,0,2,4,1,2,1,3
1080,126000,5,3,3,5,990,990,0,990,8775,0,0,1994,1,0,5,3,1,4,1,64,1994,2,0,0,0.0,3,0,299,CollgCr,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,PConc,1Story,1,1,1,13,1.0,0,0,25,9,2970,1980,5,3,0,6,4,2,4,2,2,1,3
1081,145000,6,4,4,7,1258,1258,0,1258,11040,0,1,1971,2,1,5,3,1,5,2,0,2004,3,0,55,144.0,4,0,528,NWAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,CO,Abnorml,CBlock,1Story,1,0,0,37,2.5,0,1,42,16,3774,2516,14,3,0,6,4,2,4,1,0,0,1
1082,133000,5,3,3,5,1040,1040,0,1040,7500,1,0,1963,2,1,5,3,1,2,1,0,1963,5,0,0,0.0,3,0,308,Sawyer,RL,1Fam,Typ,20,Feedr,Corner,None,Deed,Normal,CBlock,1Story,1,0,1,47,2.5,0,0,25,9,3120,2080,19,3,0,6,4,1,0,2,2,1,1
1083,192000,7,4,3,5,1459,1459,0,1459,8749,0,0,2002,2,0,6,3,1,5,2,39,2002,2,0,192,100.0,4,1,527,CollgCr,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,1,5,2.0,0,1,35,12,4377,2918,5,3,0,6,4,2,4,1,2,1,3
1084,160000,6,3,3,6,1251,1251,0,1251,8800,1,0,1964,2,0,6,3,1,3,1,116,1964,1,0,0,425.0,3,2,461,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,CBlock,1Story,1,1,1,42,2.0,0,0,36,9,3753,2502,12,3,0,6,4,2,4,1,2,1,1
1085,187500,6,3,3,5,691,691,807,1498,13031,0,0,1995,2,1,6,3,1,4,2,44,1996,1,0,315,0.0,3,1,409,Gilbert,RL,1Fam,Typ,60,Norm,Corner,None,Deed,Normal,PConc,2Story,2,1,0,11,2.5,0,1,30,9,3687,2189,8,3,0,6,9,2,0,2,2,1,3
1086,147000,6,3,3,6,936,996,0,996,9069,1,0,1992,2,0,5,2,1,5,2,0,1992,5,0,120,0.0,4,0,564,SawyerW,RL,1Fam,Typ,85,Norm,Inside,None,Deed,Normal,PConc,SFoyer,S,0,1,18,2.0,0,1,36,9,2928,1932,20,3,0,6,13,2,4,2,2,1,3
1087,83500,4,3,3,5,546,546,546,1092,1974,0,0,1973,1,1,6,3,1,3,1,96,1973,5,0,120,0.0,3,0,286,MeadowV,RM,TwnhsE,Typ,160,Norm,Inside,None,Deed,Normal,CBlock,2Story,2,1,1,37,1.5,0,1,20,9,2730,1638,10,4,4,6,1,2,4,2,2,1,1
1088,252000,8,4,3,5,1082,1082,871,1953,10574,0,0,2005,2,1,9,3,1,5,3,50,2006,4,0,160,0.0,4,1,1043,Somerst,FV,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,0,4,2.5,0,1,40,12,4988,3035,21,1,0,6,9,2,4,2,2,1,3
1089,137500,7,4,3,5,970,970,739,1709,2522,0,0,2004,2,0,7,3,1,5,2,40,2004,1,0,0,50.0,4,0,380,Edwards,RM,Twnhs,Maj1,160,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,1,1,2,2.0,0,0,35,12,4388,2679,7,4,3,0,1,2,4,1,2,1,3
1090,197000,8,4,3,5,1247,1247,0,1247,3316,1,0,2005,2,1,4,1,1,5,2,84,2005,1,0,0,0.0,4,1,550,Somerst,FV,TwnhsE,Typ,120,Norm,Inside,None,Deed,Normal,PConc,1Story,1,1,1,1,2.5,0,0,40,12,3741,2494,21,1,4,6,0,2,4,2,2,1,3
1091,92900,3,3,3,4,0,1040,0,1040,8544,0,0,1950,2,0,6,2,2,2,2,0,1950,4,0,0,0.0,3,0,400,NAmes,RL,Duplex,Typ,90,Norm,Corner,None,Deed,Normal,Other,1Story,1,0,1,59,2.0,0,0,12,9,2080,1040,12,3,2,6,14,2,0,2,2,1,2
1092,160000,7,4,3,5,600,624,628,1252,2160,1,0,1999,3,1,4,2,1,5,2,48,2000,3,0,0,212.0,4,0,462,Somerst,FV,Twnhs,Typ,160,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,1,0,9,3.5,0,0,35,12,3104,1852,21,1,3,6,1,2,4,1,2,1,3
1093,136500,6,3,3,5,1181,1390,304,1694,8400,0,0,1925,2,0,7,4,1,2,2,0,1950,3,0,342,0.0,3,1,576,SWISU,RL,1Fam,Typ,50,Norm,Inside,None,Deed,Normal,PConc,1.5Fin,1,0,0,83,2.0,0,1,30,9,4569,2875,18,3,0,6,8,2,4,2,2,1,3
1094,146000,5,3,3,8,864,1200,0,1200,9230,1,0,1965,2,1,6,1,1,4,2,64,1998,1,0,0,166.0,4,0,884,NAmes,RL,1Fam,Typ,20,Feedr,Corner,BrkFace,Deed,Normal,CBlock,1Story,1,1,0,41,2.5,0,0,40,9,3264,2064,12,3,0,6,4,1,0,1,2,1,1
1095,129000,5,3,3,7,936,936,0,936,5868,1,0,1956,2,0,4,2,1,5,1,0,2000,5,0,0,0.0,3,0,308,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,0,54,2.0,0,0,35,9,2808,1872,12,3,0,6,4,2,4,2,2,1,1
1096,176432,6,4,3,5,1314,1314,0,1314,9317,0,0,2006,2,0,6,3,1,4,2,22,2006,2,0,0,0.0,4,1,440,CollgCr,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,PConc,1Story,1,1,1,1,2.0,0,0,30,12,3942,2628,5,3,0,6,4,2,4,2,2,1,3
1097,127000,6,3,3,7,684,773,582,1355,6882,0,0,1914,1,1,7,3,1,3,0,0,2006,2,0,136,0.0,4,0,0,IDOTRR,RM,1Fam,Typ,70,Norm,Inside,None,Deed,Normal,PConc,2Story,2,0,0,93,1.5,0,1,42,9,3394,2039,9,4,0,6,10,2,4,2,2,1,3
1098,170000,8,4,3,5,1074,1088,0,1088,3696,0,0,1986,1,1,5,2,1,5,2,74,1986,2,0,0,0.0,4,0,461,StoneBr,RL,TwnhsE,Typ,120,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,1,1,21,1.5,0,0,40,12,3250,2162,22,3,4,6,0,2,4,2,2,1,1
1099,128000,4,3,3,6,672,757,567,1324,6000,0,0,1936,1,0,6,3,1,3,1,0,1950,4,0,0,0.0,3,0,240,BrkSide,RM,1Fam,Typ,50,Norm,Inside,None,Deed,Normal,BrkTil,1.5Fin,1,0,0,73,1.0,0,0,24,9,3320,1996,3,4,0,6,8,2,4,2,2,1,0
1100,157000,7,3,3,5,1271,1601,0,1601,11880,0,0,1978,2,0,7,3,1,3,2,0,1978,4,0,0,206.0,3,1,478,NWAmes,RL,1Fam,Typ,20,RRAn,Inside,BrkFace,CO,Abnorml,CBlock,1Story,1,0,1,31,2.0,0,0,35,9,4473,2872,14,3,0,6,4,6,4,1,0,0,1
1101,60000,2,3,3,5,290,438,0,438,8400,0,0,1920,1,0,3,1,1,3,1,0,1950,4,0,0,0.0,2,0,246,SWISU,RL,1Fam,Typ,30,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,0,89,1.0,0,0,10,9,1166,728,18,3,0,6,5,2,4,2,2,1,1
1102,119500,5,3,3,5,950,950,0,950,9758,0,0,1971,1,0,5,3,1,3,1,0,1971,2,0,0,0.0,3,0,280,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,1,36,1.0,0,0,25,9,2850,1900,12,3,0,6,4,2,4,2,2,1,1
1103,135000,5,3,3,7,1010,1134,0,1134,7000,0,0,1960,1,0,6,2,1,5,1,16,2002,2,0,0,45.0,3,0,254,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Abnorml,CBlock,1Story,1,1,0,47,1.0,0,0,35,9,3278,2144,12,3,0,6,4,2,4,1,2,0,1
1104,159500,6,3,3,6,655,1194,0,1194,8910,0,1,1959,1,1,6,3,1,5,2,0,1959,1,0,0,0.0,3,1,539,NAmes,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,CBlock,1Story,1,0,1,47,1.5,0,0,36,9,3043,1849,12,3,0,6,4,2,0,2,2,1,1
1105,106000,5,3,3,5,630,630,672,1302,2016,0,0,1970,2,1,6,3,1,3,2,0,1970,2,0,0,304.0,3,0,440,BrDale,RM,TwnhsE,Typ,160,Norm,Inside,BrkFace,Deed,Normal,CBlock,2Story,2,0,1,37,2.5,0,0,25,9,3234,1932,2,4,4,6,1,2,4,1,2,1,1
1106,325000,8,4,3,5,1463,1500,1122,2622,12256,1,0,1994,3,1,9,3,1,5,2,32,1995,5,0,186,362.0,4,2,712,NoRidge,RL,1Fam,Typ,60,Norm,Corner,BrkFace,Deed,Normal,PConc,2Story,2,1,0,16,3.5,0,1,40,12,6707,4085,15,3,0,6,9,2,0,1,2,1,3
1107,179900,7,4,3,5,910,1442,0,1442,10357,1,0,1990,3,0,6,3,1,4,2,244,1991,2,0,0,0.0,4,1,719,SawyerW,RL,1Fam,Typ,20,Feedr,Corner,None,Deed,Normal,PConc,1Story,1,1,0,17,3.0,0,0,35,12,3794,2352,20,3,0,6,4,1,0,2,2,1,3
1108,274725,7,4,3,5,868,887,1134,2021,23257,0,0,2006,2,1,9,3,1,5,2,100,2006,1,0,0,0.0,4,1,422,Gilbert,RL,1Fam,Typ,60,Norm,CulDSac,None,New,Partial,PConc,2Story,2,1,1,0,2.5,0,0,35,12,4910,2889,8,3,0,6,9,2,1,2,3,2,3
1109,181000,6,3,3,5,924,948,742,1690,8063,0,0,2000,2,1,7,3,1,5,2,48,2000,2,0,100,0.0,3,1,463,Gilbert,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Abnorml,PConc,2Story,2,1,1,7,2.5,0,1,30,9,4304,2614,8,3,0,6,9,2,4,2,2,0,3
1110,280000,8,4,3,5,1836,1836,0,1836,11362,1,0,2004,3,0,7,3,1,5,3,185,2005,4,0,125,42.0,4,1,862,NridgHt,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,0,5,3.0,0,1,40,12,5508,3672,16,3,0,6,4,2,4,1,2,1,3
1111,188000,6,3,3,5,773,773,885,1658,8000,1,0,1995,3,1,8,3,1,4,2,84,1996,3,0,224,0.0,3,1,431,Gilbert,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,0,13,3.5,0,1,30,9,4089,2431,8,3,0,6,9,2,4,2,2,1,3
1112,205000,7,3,3,6,803,1098,866,1964,10480,0,0,1976,2,1,8,4,1,3,2,69,1976,3,0,0,660.0,3,1,483,NWAmes,RL,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,CBlock,2Story,2,1,1,32,2.5,0,0,42,9,4731,2767,14,3,0,6,9,2,4,1,2,1,1
1113,129900,5,3,3,7,816,816,0,816,7100,1,0,1957,2,0,5,2,1,3,1,0,1957,1,0,0,0.0,3,0,308,NAmes,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,CBlock,1Story,1,0,1,49,2.0,0,0,35,9,2448,1632,12,3,0,6,4,2,0,2,2,1,1
1114,134500,5,3,3,7,1008,1008,0,1008,8923,1,0,1953,2,0,6,2,1,4,1,18,2006,2,0,0,0.0,4,0,240,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,1,0,54,2.0,0,0,35,9,3024,2016,12,3,0,6,4,2,4,2,2,1,1
1115,117000,5,3,4,7,833,833,0,833,5400,0,0,1954,1,0,4,2,1,5,1,0,2000,1,0,0,0.0,4,0,326,OldTown,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,0,52,1.0,0,0,35,12,2499,1666,17,3,0,6,4,2,4,2,2,1,1
1116,318000,8,4,3,5,1734,1734,0,1734,12085,1,0,2007,3,0,7,3,1,5,3,0,2007,2,0,0,328.0,5,1,928,NridgHt,RL,1Fam,Typ,20,Norm,Inside,BrkFace,New,Partial,PConc,1Story,1,0,1,0,3.0,0,0,40,12,5202,3468,16,3,0,6,4,2,4,1,3,2,3
1117,184100,8,4,3,5,408,779,640,1419,7750,1,0,2002,3,1,7,3,1,5,2,0,2002,4,0,120,0.0,4,1,527,Gilbert,RL,1Fam,Typ,80,Norm,Inside,None,Deed,Normal,PConc,SLvl,S,0,1,7,3.5,0,1,40,12,3246,1827,8,3,0,6,12,2,4,2,2,1,3
1118,130000,5,3,3,7,894,894,0,894,9764,1,0,1967,2,0,5,3,1,5,2,0,2003,3,0,0,0.0,4,0,450,Sawyer,RL,1Fam,Typ,20,Feedr,FR2,None,Deed,Normal,CBlock,1Story,1,0,0,41,2.0,0,0,35,9,2682,1788,19,3,0,6,4,1,2,2,2,1,1
1119,140000,5,3,4,6,533,1021,580,1601,13825,0,1,1958,1,1,6,3,1,3,1,34,1987,3,0,280,0.0,3,0,300,Sawyer,RL,1Fam,Min2,80,Norm,Inside,None,Deed,Normal,CBlock,SLvl,S,1,0,50,1.5,0,1,30,12,3735,2134,19,3,0,3,12,2,4,2,2,1,1
1120,133700,5,3,3,5,1040,1040,0,1040,7560,0,0,1959,1,0,6,3,1,3,1,0,1959,1,0,140,0.0,3,0,286,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,1,47,1.0,0,1,25,9,3120,2080,12,3,0,6,4,2,4,2,2,1,1
1121,118400,6,3,3,5,1012,1012,0,1012,8263,0,0,1920,1,0,6,2,1,3,1,22,1950,2,0,0,0.0,3,1,308,IDOTRR,RM,1Fam,Typ,30,Norm,Inside,None,Deed,Normal,BrkTil,1Story,1,1,0,87,1.0,0,0,30,9,3036,2024,9,4,0,6,5,2,4,2,2,1,0
1122,212900,7,4,3,5,1552,1552,0,1552,10084,0,0,2005,2,0,7,3,1,5,3,20,2006,1,0,144,196.0,4,0,782,CollgCr,RL,1Fam,Typ,20,Norm,Inside,BrkFace,New,Partial,PConc,1Story,1,1,0,1,2.0,0,1,35,12,4656,3104,5,3,0,6,4,2,4,1,3,2,3
1123,112000,4,3,3,3,672,960,0,960,8926,0,0,1956,1,0,5,3,1,5,1,0,1956,4,0,64,0.0,3,0,288,Edwards,RL,1Fam,Typ,20,Norm,Corner,None,CO,Abnorml,CBlock,1Story,1,0,1,53,1.0,0,1,12,9,2592,1632,7,3,0,6,4,2,0,2,0,0,1
1124,118000,5,3,5,9,698,698,0,698,9405,0,1,1947,1,1,4,2,1,5,0,200,2008,4,0,0,0.0,3,0,0,Edwards,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,1,0,62,1.5,0,0,45,15,2094,1396,7,3,0,6,4,2,4,2,2,1,1
1125,163900,7,3,3,5,384,812,670,1482,9125,0,0,1992,2,1,7,3,1,4,2,25,1992,2,0,100,170.0,4,1,392,Gilbert,RL,1Fam,Typ,80,Norm,Inside,BrkFace,Deed,Normal,PConc,SLvl,S,1,1,15,2.5,0,1,35,9,3348,1866,8,3,0,6,12,2,4,1,2,1,3
1126,115000,4,3,3,5,1005,1005,0,1005,10434,0,0,1955,1,0,5,2,1,3,2,0,1955,4,0,0,0.0,2,1,672,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,1,54,1.0,0,0,20,9,3015,2010,12,3,0,6,4,2,4,2,2,1,1
1127,174000,7,4,3,5,1373,1555,0,1555,3684,0,0,2007,2,0,7,2,1,5,3,20,2007,4,0,143,130.0,4,1,660,Blmngtn,RL,TwnhsE,Typ,120,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,1,2,2.0,0,1,35,12,4483,2928,0,3,4,6,0,2,4,1,2,1,3
1128,259000,7,4,3,5,1530,1530,0,1530,14572,1,0,2004,3,0,7,3,1,5,3,36,2004,2,0,144,0.0,4,1,630,Gilbert,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Abnorml,PConc,1Story,1,1,1,3,3.0,0,1,35,12,4590,3060,8,3,0,6,4,2,0,2,2,0,3
1129,215000,7,4,3,5,847,847,1112,1959,11796,0,0,2004,2,1,8,4,1,5,2,48,2005,2,0,100,0.0,4,1,434,Gilbert,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,0,3,2.5,0,1,35,12,4765,2806,8,3,0,6,9,2,4,2,2,1,3
1130,140000,5,3,3,5,936,936,0,936,7200,1,0,1980,2,0,4,2,1,3,2,0,1980,2,0,49,180.0,3,0,672,OldTown,RM,Duplex,Typ,90,Norm,Inside,BrkFace,Deed,Normal,CBlock,SFoyer,S,0,1,27,2.0,0,1,25,9,2808,1872,17,4,2,6,14,2,4,1,2,1,1
1131,135000,4,3,3,3,1122,1328,653,1981,7804,1,0,1928,3,0,7,4,1,3,2,44,1950,4,0,431,0.0,4,2,576,SWISU,RL,1Fam,Min2,50,Norm,Inside,None,Deed,Normal,BrkTil,1.5Fin,1,1,0,81,3.0,0,1,12,9,5084,3103,18,3,0,3,8,2,4,2,2,1,0
1132,93500,5,3,3,5,974,974,0,974,10712,0,0,1991,1,0,5,3,1,3,0,28,1992,2,0,0,0.0,3,0,0,Mitchel,RL,1Fam,Typ,20,Norm,Inside,None,CO,Abnorml,PConc,1Story,1,1,0,16,1.0,0,0,25,9,2922,1948,11,3,0,6,4,2,4,2,0,0,3
1133,117500,6,3,3,4,1008,1178,1032,2210,9900,0,0,1880,2,0,8,5,1,3,1,48,1950,2,0,0,0.0,2,0,205,OldTown,RM,1Fam,Typ,70,Norm,Inside,None,Deed,Normal,BrkTil,2Story,2,1,0,127,2.0,0,0,24,9,5428,3218,17,4,0,6,10,2,4,2,2,1,0
1134,239500,8,4,3,5,1128,1142,878,2020,9828,0,0,1995,2,1,8,3,1,5,2,155,1995,4,0,0,0.0,4,1,466,SawyerW,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,1,14,2.5,0,0,40,12,5168,3148,20,3,0,6,9,2,4,2,2,1,3
1135,169000,6,3,3,5,916,916,684,1600,8773,0,0,1997,2,1,7,3,1,4,2,38,1997,2,0,100,0.0,3,1,460,Gilbert,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,1,10,2.5,0,1,30,9,4116,2516,8,3,0,6,9,2,4,2,2,1,3
1136,102000,6,3,3,5,960,986,0,986,6180,0,0,1926,1,0,5,2,1,3,1,128,1950,2,0,0,0.0,3,1,180,BrkSide,RM,1Fam,Typ,30,Norm,Corner,None,Deed,Normal,BrkTil,1Story,1,1,0,81,1.0,0,0,30,9,2932,1946,3,4,0,6,5,2,0,2,2,1,0
